,place_id,place_name,latitude,longitude,address,zip_code,rating,total_number_of_ratings
3340,ChIJXclUC8bSD4gR1ew5Ui201HQ,kanela breakfast club,41.90742472961463,-87.6730736738879,1408 n milwaukee ave,60622.0,4.3,469.0
3343,ChIJ5aApyhrSD4gRXpJq3JsbHxM,potbelly sandwich works ,41.96685268567701,-87.68730910211042,4709 n lincoln ave,60625.0,4.3,173.0
3344,ChIJP00lOsfSD4gR_RX2UPOXkPk,brobagel,41.910394950817256,-87.67633340602579,1931 w north ave,60622.0,4.0,204.0
3345,ChIJ1VKNZs0xDogRXAG23tkjYjo,la pilluelita  de michoacan,41.77900603952042,-87.70779461927462,3356 w 63rd st,60629.0,4.5,19.0
3346,ChIJf4WvY7ssDogRlgJb7R6JUA4,"italian village restaurant, inc.",41.880591895360816,-87.63044232703336,71 w monroe st,60603.0,4.4,2669.0
3347,ChIJ3Yw5TDDMD4gRUv_NQUOtIZ0,irish american heritage center,41.965242580480265,-87.74411673243358,4626 n knox ave,60630.0,4.6,345.0
3350,ChIJvw60iajRD4gRLHG_Cn4ZaOE,asahi roll,42.00568707320046,-87.66080017921671,6803 n sheridan rd,60626.0,4.7,152.0
3351,ChIJqXBBmzksDogR8pDe_sK-74Q,buffalo wings and rings,41.831724396177286,-87.6462763924342,3434 s halsted st,60608.0,4.1,1155.0
3352,ChIJk6Xb98bSD4gRohNq2uKmnR4,swig,41.90868950334511,-87.67460455772611,1469 n milwaukee ave,60622.0,4.5,217.0
3353,ChIJm37KyCrTD4gRKRfflENrqPE,sushi,41.89635199197075,-87.65669038160023,1136 w chicago ave,60642.0,4.5,175.0
3354,ChIJ5cxKOsUsDogRzjHqwXV39ok,jubilee juice and grill,41.88427569154588,-87.64757922514687,140 n halsted st,60661.0,4.4,455.0
3355,ChIJz4N2FkrND4gR-OfxLUeNhkY,la huarachita,41.94162586513457,-87.72822990010387,3334 n milwaukee ave,60641.0,4.6,50.0
3356,ChIJ7_Bc5YwyDogRO3VbNofCgZI,osama food,41.86409878431525,-87.71550171632134,1308 s central park ave,60623.0,4.1,19.0
3357,ChIJedRfJ7TND4gRRNghCMxJix8,lou malnatis pizzeria,41.95340614931185,-87.73214376177366,3986 n avondale ave,60641.0,4.2,271.0
3361,ChIJi2bIOjrTD4gRKE5cbm_54jA,mediterranean express cafe llc,41.93983528881153,-87.65180999488649,905 w belmont,60657.0,4.9,29.0
3362,ChIJgVjelik3DogR3RuXaOwdaQ8,gorditas la tia,41.77755027536735,-87.78226491921245,6425 w 63rd st,60638.0,4.1,234.0
3363,ChIJd2e_hnEyDogRordOmBsAXpQ,burger king ,41.84260252636532,-87.70512781073938,2700 s kedzie ave,60623.0,3.9,333.0
3364,ChIJNZS3-tzND4gR1H2lz9Rxymc,nicks pit stop ,41.96843555470264,-87.72040253869211,3652 w lawrence ave,60625.0,4.8,32.0
3366,ChIJzyzcJXHND4gRxEvQoAVdD-0,gorilla sushi logan square,41.93096908810037,-87.7102863223077,2735 n milwaukee ave,60647.0,4.3,300.0
3367,ChIJl8NTEawsDogRwXH-IVDyH2A,the purple pig,41.890971229645146,-87.6242769455621,500 n michigan ave,60611.0,4.6,3560.0
3370,ChIJB7Mm9AbSD4gRznydMHTcsdc,papa giorgio's pizzeria inc.,41.96867904377803,-87.69403009829216,2604 w lawrence ave,60625.0,3.5,14.0
3371,ChIJay8wYkAzDogRN5xVOY40jug,see thru chinese kitchen ,41.8802386325787,-87.75700196989435,5249 w madison st,60644.0,3.4,83.0
3372,ChIJT2SYmbEsDogRyZedtfpUXZo,rpm steak,41.8893285935666,-87.63054785095316,66 w kinzie st,60654.0,4.7,1496.0
3373,ChIJ06jqTvAyDogRRsWp-IMMu4I,el gran burrito express,41.86590627319761,-87.72500866513681,1207 s pulaski rd,60623.0,4.0,174.0
3375,ChIJeaWYLU8vDogRJR14Np3Oo-8,church's chicken ,41.75102250298947,-87.62698029363656,58 w 79th st,60620.0,3.3,915.0
3377,ChIJLd1fSMUsDogRDsgX75wx_SU,bad hunter,41.88451430975758,-87.64758485253567,802 w randolph st,60607.0,4.5,789.0
3381,ChIJZ4g5k0skDogRqICb-krMgro,white castle ,41.69267123975021,-87.64253262335492,11050 s halsted st,60628.0,3.8,947.0
3382,ChIJbzP5NcQtDogRsNAEsuAPFp8,teatro zinzanni,41.88459286291501,-87.62908952144606,32 w randolph st,60601.0,5.0,56.0
3383,ChIJF2cm8bgsDogRUstmufwYDgY,the eastman egg company,41.88270035458986,-87.63663755997726,29 n wacker dr,60606.0,4.2,140.0
3384,ChIJL2SXcP8xDogR3r2LJTDF_qc,"nary's grill & pizza ,inc.",41.816562759150024,-87.70044781659487,4232 s archer ave,60632.0,3.8,89.0
3386,ChIJfwMt73DND4gRhi_VnkwhfDA,restaurant puebla,41.93003994138057,-87.7092278859738,2658-2664 n milwaukee ave,60647.0,3.6,372.0
3388,ChIJhRFgd5csDogRnLQgyTqKy-0,"flaco's tacos, llc",41.872851666650526,-87.62900326025905,725 s dearborn st,60605.0,4.1,961.0
3389,ChIJgfrOPLIsDogRvM0_GwLBpyI,rpm italian,41.890935529568296,-87.62997108918054,52 w illinois,60654.0,4.5,2066.0
3390,ChIJU-kDchDSD4gRDWNk-3qo3jA,luella's southern kitchen llc,41.965218356293285,-87.68615653750891,4609 n lincoln ave,60625.0,4.4,751.0
3391,ChIJOfW0SAAtDogRFKsjYceHH-w,furious spoon,41.85801089049448,-87.65972203307507,1316 w 18th st,60608.0,4.0,328.0
3393,ChIJ8asS-ya0D4gRTk8e8lGNgFc,o'hare gaslight club,41.8781,,4000 n o'hare field,60666.0,4.1,37.0
3394,ChIJwcwtltLMD4gRMg6czKJ97KI,karla's kitchen inc.,41.89878824025211,-87.74604037814596,1002 n cicero ave,60651.0,4.1,9.0
3397,ChIJ60JqWrTRD4gRxLcHDgiJ_qI,safari lounge and ethiopian cuisine,42.01219414595151,-87.67471606126013,7124 n clark st,60626.0,4.0,123.0
3401,ChIJgUj8MP8xDogRzKIo8O1WV7M,paleteria cocktails tropicales,41.815616163594925,-87.70198943193199,4282 s archer ave,60632.0,4.7,6.0
3402,ChIJt3ZdDjwxDogRMO1xWFvV9_Q,sammys country kitchen,41.792856764863906,-87.76157024958204,5542 w 55th st,60638.0,4.7,443.0
3403,ChIJ40U_xpHOD4gRKkGOrS6uk8U,chai asian bistro,41.99001130789312,-87.74792953479273,4748-4750 w peterson ave,60646.0,4.4,44.0
3405,ChIJ8cQXzX0sDogR_xzaYiEcB6E,happy chinese kitchen,41.852973826131965,-87.62389568269657,80 e cermak rd,60616.0,3.9,89.0
3407,ChIJj3jm1osuDogRS54kBUadP5g,joe's grill,41.80130138916203,-87.65520166843382,5102 s racine ave,60609.0,4.5,252.0
3408,ChIJL0bl7c42DogRk3vnaZzOuHI,midway sub,41.792214754252704,-87.78277752928787,6421 w archer ave,60638.0,4.5,143.0
3409,ChIJ4Y3WcTrLD4gRFlI9PlsfRk4,starbucks coffee ,41.9090401159946,-87.80262196157943,7112 w north ave,60707.0,4.3,376.0
3410,ChIJ5dZAOAYoDogRpunVfNHRs3w,"grand chinese kitchen , chicago",41.73637382027632,-87.62723156456728,100 w 87th st,60620.0,3.5,187.0
3413,ChIJAQAAAEQoDogR7tidMdjx8Vs,joji gyros,41.751883323857825,-87.56299535958055,2518 e 79th st,60649.0,4.2,206.0
3414,ChIJC1SSmEAoDogR7tW7RXQCkJM,rainbow beach sub shop,41.758441051894174,-87.55980371127156,7520 s exchange ave,60649.0,4.5,71.0
3415,ChIJ2yYJY6jRD4gRJV1syANjNxc,twisted tapas,42.00565705992212,-87.6603785594428,1146 w pratt blvd,60626.0,4.5,289.0
3416,ChIJHac9bWzLD4gRZvOFRcmbEb0,applebee's neighborhood grill & bar,41.92372832371481,-87.7927766138739,6656 w grand ave,60707.0,3.6,1735.0
3420,ChIJ39K5-JLND4gRPq-YQerWJXA,golden nugget,41.95401766139426,-87.70946165307258,3234 w irving park rd,60618.0,4.1,602.0
3421,ChIJ8S7nViwvDogRrq-BPsTUz94,yoli's ice cream & coffee shop,41.789945346520355,-87.68407712139212,5706 s western ave,60636.0,5.0,6.0
3422,ChIJZ5nMCCfND4gR6LGjGvo10S4,mcdonalds ,41.90988086805636,-87.73515820036944,4338 w north ave,60639.0,3.8,1261.0
3423,ChIJI7WVLFDTD4gRnnN-vdLHr3Y,the goddess gold coast,41.90268670684241,-87.62828447931628,1127 n state st,60610.0,4.1,52.0
3425,ChIJUaIl4a_TD4gRUfYPVDtqWZs,ds fajita factory,41.94499695142234,-87.6492695030158,3445 n halsted st,60657.0,4.3,48.0
3427,ChIJm-NVHSHOD4gRO-sKqRYRZnw,the ark,41.99906694557555,-87.69983577338678,6450 n california ave,60645.0,4.4,77.0
3428,ChIJQfLxRG7TD4gRAp-nFmN42kc,sweet pepper venezuelan food bar,41.96867904377803,-87.69403009829216,2604 w lawrence ave,60625.0,4.8,148.0
3429,ChIJrbHdt5ksDogRfkdy5KYP-VI,art of pizza on state street,41.87243922997671,-87.62739752093105,727 s state st,60605.0,4.3,227.0
3431,ChIJSd-jIFsyDogRWQbLuHJ9Nf8,burger king ,41.84855901864004,-87.72453224422884,2345 s pulaski rd,60623.0,3.3,400.0
3432,ChIJoYT1SM8vDogRGKmydw78Pvg,white castle ,41.76824397196663,-87.6831938009329,6901 s western ave,60636.0,3.7,722.0
3433,ChIJA_ADNLosDogR8V24sUYvcnQ,qdoba mexican eats ,41.8832371751199,-87.63255557700786,100 n la salle st,60602.0,4.1,467.0
3440,ChIJOVDBaUbTD4gRtl0oqHBfKMA,cafe sushi-wells,41.90692620907176,-87.63472978194264,1342 n wells st,60610.0,4.1,117.0
3441,ChIJh4qsDC3MD4gRGhhXSSHO6x4,mayfair restaurant,41.96799701111674,-87.74031120339558,4461 w lawrence ave,60630.0,4.4,107.0
3442,ChIJMZPY2X0yDogR9k4epgAEWIk,c/o st anthony hospital.,41.85540289350028,-87.69870754487314,2875 w 19th st,60623.0,2.8,175.0
3443,ChIJoUlJPFAoDogRaXFLKsyJKrU,give me some sugah,41.76641007930375,-87.56997940345323,2234 e 71st st,60649.0,4.3,134.0
3444,ChIJg5whBGYtDogRfe2xRPn4Z2c,"dirty root, inc",41.884232073890814,-87.65125632895113,939 w randolph,60607.0,4.8,34.0
3447,ChIJ-_5gZhHSD4gRSW33Dmw121Q,royal thai cuisine,41.96126856304585,-87.68422280127675,2209 w montrose ave,60618.0,4.3,120.0
3453,ChIJE-YC3istDogRM8z_bt6hbro,tempesta market,41.891142380322094,-87.66187790188157,1372 w grand ave,60642.0,4.8,296.0
3454,ChIJmSKYdtPTD4gRubCQda8AV3E,heritage outpost lawrence house llc,41.96918742738737,-87.65573364991937,1020 w lawrence ave,60640.0,4.7,72.0
3455,ChIJq1deiEHSD4gRJIHzVCL6wdw,wasabi cafe,41.95239653491681,-87.67769351783434,3902-3910 n lincoln ave,60613.0,4.5,364.0
3456,ChIJMT9w_rzRD4gRyxx9u2reXwI,cozy corner restaurant,41.997666262610586,-87.67033501550263,6349-6353 n clark st,60660.0,4.5,913.0
3460,ChIJ4ZkOxqPRD4gR3yFCetXU7zs,pho spicier thai,41.99826122453936,-87.66394414290009,1320 w devon ave,60660.0,4.1,126.0
3462,ChIJuZX9XOvND4gRaYHXz3tXhhA,buen sabor co.,41.939255926667535,-87.70226967930802,2949 w belmont ave,60618.0,5.0,11.0
3464,ChIJqbVjE0UzDogRn3vHzf_1muw,taco house,41.886736408932926,-87.7649467072484,333 n central ave,60644.0,3.8,24.0
3465,ChIJ7y-1rncyDogRi8tS6qX68uo,panda express restaurant ,41.84471917976143,-87.70021954422081,3000 w 26th st,60623.0,4.1,302.0
3469,ChIJ4XOVZtLSD4gRryHOQEXX-p8,temporis,41.898904320840785,-87.66722318342336,933 n ashland ave,60622.0,4.8,73.0
3473,ChIJEwuNwQktDogRLCNbC0vojVA,90th meridian,41.87854293163993,-87.63212057674588,231 s la salle st,60604.0,4.7,17.0
3475,ChIJV6Ij2O_SD4gRsqFGF9kqOsE,ignoble wine bar,41.925671303974354,-87.66984156875921,2417 n clybourn ave,60614.0,4.8,49.0
3476,ChIJvcFQQNHRD4gR37WcOCv636Y,picnic wine & provisions,42.0140411322766,-87.6639709089456,7301 n sheridan rd,60626.0,4.9,13.0
3477,ChIJyUwGlHjSD4gRodyrXkZ9zD8,scientific games,41.942908937459336,-87.6964188426453,2718 w roscoe st,60618.0,4.3,10.0
3479,ChIJDccL9bEsDogRlYT70MjUdrQ,ruth's chris steak house,41.89008217360064,-87.62946152877409,431 n dearborn st,60654.0,4.4,1019.0
3482,ChIJjxXcAgzTD4gRtXiyJJXViVc,dunlay's on clark,41.92960058367002,-87.64305121220876,2600 n clark st,60614.0,4.3,133.0
3483,ChIJaxvsur8sDogRjBD1TEFL208,kamehachi  sushi cafe,41.877791648104406,-87.63652434443534,311 s wacker dr,60606.0,4.3,39.0
3484,ChIJFQp8EWvSD4gRvOcgPz3o1qg,o'donovan's,41.95422964091824,-87.68124680611072,2100 w irving park rd,60618.0,4.4,648.0
3485,ChIJxXZtQZnTD4gR2GH4m6WbSwM,3 squares,41.96918742738737,-87.65573364991937,1020 w lawrence ave,60640.0,4.5,150.0
3489,ChIJ7aV0663TD4gRVROxsoB1Fj4,chicago's blarney stone,41.94429489681257,-87.65438636488962,3422-3424 n sheffield ave,60657.0,4.2,83.0
3490,ChIJBdOt1Si0D4gR1wnsdznjvHs,burrito beach,42.008536400868735,-87.91442843927048,11601 w touhy ave,60666.0,4.0,360.0
3491,ChIJMbHmb2zND4gR8nubPm2FUss,la trailita,41.931259718744776,-87.77520287598688,5940 w diversey ave,60639.0,4.6,49.0
3494,ChIJIcCQxMIsDogRWWJE5osH0TU,ambassador public house,41.87759408077344,-87.64738020966664,310 s halsted st,60661.0,4.5,218.0
3495,ChIJ4XQxGhk7DogR33pQdC1Y5mg,diggity dogs,41.691486778702476,-87.72017891939907,11055 s pulaski rd,60655.0,4.4,204.0
3498,ChIJsfad2abTD4gRlEk-w1D-peI,"square roots kitchen, llc",41.879821521357705,-87.64744848057362,120 s halsted st,60661.0,4.6,38.0
3501,ChIJ-_Hv0nzJD4gRO9iDwG1gk3A,mather's more than a cafe,41.98100034161097,-87.8059054660053,7134 w higgins ave,60656.0,4.5,101.0
3502,ChIJ70W1I3vND4gRPozo9e25MeY,trike thai noodle + sushi,41.927561081147296,-87.70470875823611,2539 n milwaukee ave,60647.0,4.4,203.0
3504,ChIJ7cAiGkzQD4gRjQiuPMrD23I,hotspot grill,42.019489851040646,-87.67205666727396,1632 w howard st,60626.0,4.3,83.0
3508,ChIJwfmOhk0zDogRknOFEZ6nxzM,the jerk shop,41.89495335826808,-87.76606262592396,5614 w chicago ave,60651.0,3.8,125.0
3510,ChIJVw-xstrTD4gR1igUZ_Z5ffw,the pasta bowl,41.960748173453155,-87.6832195947632,4343 n lincoln ave,60618.0,4.3,110.0
3513,ChIJxy9weE0tDogRyEJztLiZn1Q,sabroso! mexican grill,41.89898444436084,-87.67699241226124,941 n damen ave,60622.0,4.8,32.0
3516,ChIJd_vWOEbSD4gRTRDsAwf4J-Y,machu picchu,41.95231589583688,-87.6691456431224,3856 n ashland ave,60613.0,4.3,418.0
3518,ChIJu_R2sZ3RD4gRlOVsPHte04Q,ras dashen ethiopian restaurant inc,41.98832592952939,-87.66036036329756,5844-5846 n broadway,60660.0,4.5,411.0
3520,ChIJUTwKDRDSD4gR1j4abZr4zzc,the davis theater; carbon arc bar & board,41.96525973742128,-87.68651075511644,4614-4626 n lincoln ave,60625.0,4.4,177.0
3521,ChIJ5Z1LZkwyDogRnFR6NN3aW1A,izalco restaurant,41.84400590005404,-87.73404649398458,4377 w 26th st,60623.0,3.9,432.0
3524,ChIJ5cMBHRAtDogRbJWN4P6rd-k,dunkin donuts baskin robbins,41.866749382827074,-87.66846405285051,1651 w roosevelt rd,60608.0,3.4,19.0
3525,ChIJe7Mad1wuDogRFCRGxcupuDs,56th street harold's grill and waffles,41.791887833521216,-87.66467701403849,5608 s ashland ave,60636.0,3.9,156.0
3527,ChIJgR81p_ktDogRmPGsJktzJuY,fulton galley,41.88657130932981,-87.65517447025059,1115 w fulton market,60607.0,4.9,7.0
3528,ChIJHxAy57zRD4gR5LA9dazGyHM,conn's cafe & catering inc,41.99798521864823,-87.66910712039837,1535 w devon ave,60660.0,4.2,10.0
3533,ChIJVVUVTwrTD4gRHrheOasGNlM,da lobsta lake view,41.93297686391123,-87.64149608965117,500 w diversey pkwy,60614.0,3.9,17.0
3534,ChIJlXMCgNYsDogRqUYBlMRWJAM,damato bakery ,41.891208139796774,-87.65573434273384,1124 w grand ave,60642.0,4.8,552.0
3538,ChIJidEpFz_MD4gRvk_FVMBtVh8,johnny's hot dog express,41.95881681925547,-87.75308175224446,4300 n milwaukee ave,60641.0,4.6,195.0
3540,ChIJV0AwM30rDogR2sd-X0cgErU,the field bistro,41.864035639813686,-87.61929706919213,1400 s lake shore dr,60605.0,4.7,12917.0
3548,ChIJ0XTV0ye0D4gRhjH56-PEN78,america's dog,42.008536400868735,-87.91442843927048,11601 w touhy ave,60666.0,3.8,371.0
3549,ChIJP5Lnv6bSD4gRDsu1vliKRUU,boulevard sports lounge,41.91013882883812,-87.69392990815781,2645 w north ave,60647.0,4.5,204.0
3550,ChIJtQ1Ye6jND4gRHlcqRV0QuKo,st joseph village of chicago,41.938973511509296,-87.72806827756924,4021 w belmont ave,60641.0,4.1,22.0
3551,ChIJZwlRFtoxDogR9UfF3MpTyPs,mcdonalds ,41.78889143422201,-87.70327959216557,5733 s kedzie ave,60629.0,3.3,1112.0
3552,ChIJAYHw-Z_RD4gRwVeUC3FPMfU,dak,41.99468314706896,-87.65855621351416,1104 w granville ave,60660.0,4.6,247.0
3553,ChIJV1HThB_OD4gRhTxVwWGk_Cc,"saigon bistro restaurant, inc",41.995232762823456,-87.69970637634346,6242-6244 n california ave,60659.0,4.2,67.0
3555,ChIJUQBZ3r4sDogR4WVYJBggMxI,roti mediterranean grill,41.87947562301873,-87.63558745893823,310 w adams st,60606.0,4.1,194.0
3556,ChIJHex0X1YtDogRLpU2V9ltASI,stax cafe,41.89173286514732,-87.64865419293943,522 n milwaukee ave,60642.0,4.5,98.0
3558,ChIJKRJPfdUxDogRaGD9iroCfPo,the sandwich break,41.779165136383966,-87.69753256699866,2942 w 63rd st,60629.0,4.6,112.0
3560,ChIJk0EijJHLD4gRaPtETnMBtYo,"la parrilla colombian steakhouse, llc",41.95279144387761,-87.78765633547332,6427 w irving park rd,60634.0,4.1,378.0
3561,ChIJbQoexKrRD4gR_U_saqWnglY,la michoacana howard,42.019420972435185,-87.69002507760582,2357 w howard st,60645.0,4.4,65.0
3563,ChIJ0-3sUk8wDogRKJ-ydOq9PRc,marisco el veneno ,41.76854144272993,-87.72235766333931,6835 s pulaski rd,60629.0,4.2,729.0
3564,ChIJQQD9pk4wDogRdejZ2pYr53c,la michoacana suprema,41.77284946195614,-87.7227613865806,6610 s pulaski rd,60629.0,4.2,102.0
3565,ChIJW8AyBH4lDogRTHw4BzShi4M,maxwell charcoal grill,41.736505288400465,-87.6629352326755,8637 s ashland ave,60620.0,4.5,144.0
3567,ChIJx5enN7IsDogRlQ9Sx_28t8Q,sushi-san,41.89152462421973,-87.6305188254299,63 w grand ave,60654.0,4.5,698.0
3568,ChIJT2-LvrbRD4gRtWIrZ9N5t4U,china spring,42.009192621225374,-87.67386024200934,7005 n clark st,60626.0,3.6,58.0
3569,ChIJY5l7u8kuDogRj-gDVqsX8U8,burger king ,41.79420060954042,-87.62538926817959,7 e garfield blvd,60637.0,3.3,375.0
3570,ChIJHzlVJ_sxDogRDJbNYihCfKg,raul's bar & grill,41.80822253794927,-87.70462535078724,3214 w 47th st,60632.0,3.7,47.0
3571,ChIJS6r-76wsDogR-o0-IukDXDI,lawry's the prime rib,41.89342614670785,-87.62536202456768,100 e ontario st,60611.0,4.5,968.0
3576,ChIJd2A73d_PD4gR3d4xmUSEqOk,el tejado mexican grill,41.99770933964789,-87.76350075257953,6411 n central ave,60646.0,4.6,55.0
3577,ChIJIbkvjGbTD4gRwyg2Bgec16k,new zaiqa,41.90599707532198,-87.64288346529682,1316 n clybourn ave,60610.0,4.3,10.0
3583,ChIJ9-v_1_8sDogRYo5amNO1OaI,benny's pizza,41.85803142125194,-87.6582243375243,1244 w 18th st,60608.0,4.3,211.0
3584,ChIJk1cUA9UlDogRf5LZEHN2lag,"a.p. deli restaurant group, inc.",41.69816999734461,-87.62102419675304,10758 s michigan ave,60628.0,3.7,267.0
3585,ChIJHR2a_wrTD4gRemuebMs0iEs,pars cove east,41.932772606940866,-87.64076403025089,435 w diversey pkwy,60614.0,4.4,200.0
3586,ChIJybb44iwuDogRrnbUMVGekOM,ray's island grill llc,41.77908988073837,-87.70257244493601,3146 w 63rd st,60629.0,3.9,48.0
3590,ChIJQ0HxcqnSD4gR4_CLAqO2jJw,el faro caribbean seafood,41.902836771264134,-87.69453754413472,2701 w division st,60622.0,4.0,66.0
3591,ChIJnQQBDWvSD4gRyVm5hFoYaKM,tortorice's pizza,41.95401015404328,-87.68124094099035,2101-2103 w irviing park rd,60618.0,4.2,79.0
3595,ChIJ801zaig3DogRhaeMEo1rDDQ,"el gallo giro, inc.",41.777512017658964,-87.78498868557224,6531 w 63rd st,60638.0,4.0,111.0
3596,ChIJqaBe3nPMD4gRAGfApYZb2Ks,leung's  chop suey,41.9530300294607,-87.76997891917641,5713 w irving park rd,60634.0,4.2,47.0
3598,ChIJLRIzT-gvDogRRpoqqy4OQgI,shawn michelle's churned home made ice cream inc.,41.809372746298024,-87.62437943082661,46 e 47th st,60653.0,4.8,254.0
3600,ChIJI5JwlB_PD4gRwbi5jNJwZUY,dakota 94,41.997436752172106,-87.76100260054012,5304 w devon ave,60646.0,4.6,59.0
3601,ChIJ4Vrk3Bo3DogRpHfXxy0yu98,"healthy substance kitchen, llc",41.792225236414474,-87.79370678068233,6852 w archer ave,60638.0,4.4,133.0
3602,ChIJBUZJK7wsDogRON4091qn_m4,qdoba mexican eats ,41.87801448724953,-87.63318903001444,175 w jackson blvd,60604.0,4.3,255.0
3606,ChIJDfJuGLTRD4gRbpCvP3wAUzc,"la michoacana don chuy, llc",42.010675486099814,-87.67416668417441,7057 n clark st,60626.0,4.5,25.0
3607,ChIJK3t1cN7RD4gRqYaOmxI_2TQ,north shore banquet,41.997564261481315,-87.69314155811026,2519 w devon ave,60659.0,3.8,52.0
3608,ChIJte-dEmK2D4gRPRO0AmKmoKk,efie's canteen inc,42.008536400868735,-87.91442843927048,11601 w touhy ave,60666.0,5.0,1.0
3609,ChIJ7-b_5ETTD4gRjE6e789d5ec,"philz coffee, inc",41.903429063255984,-87.66912960627096,1640 w division st,60622.0,4.5,143.0
3610,ChIJM7yp9ezMD4gREu0FWrOumwI,mama luna restaurant,41.924025936997715,-87.75410892303567,5109 w fullerton ave,60639.0,3.3,634.0
3612,ChIJk4q3VrTRD4gRd1og5G6csmI,su taqueria el rey del taco,42.01256119339587,-87.67477437039051,7138-7140 n clark st,60626.0,4.0,299.0
3616,ChIJGXnZiOwsDogRSS0Hzk3qwjQ,portillo's hot dogs,41.869855596598576,-87.6402703078652,520 w taylor st,60607.0,4.3,6542.0
3618,ChIJAQDcd7jOD4gRyDM_CAm5dSo,ruk sushi & thai,41.99721918706988,-87.7645546496093,5419 w devon ave,60646.0,4.3,32.0
3621,ChIJFY4jpFPTD4gRHQ9jaLIDi0w,osteria del pastaio,41.89826161908875,-87.62516469194004,111 e chestnut st,60611.0,4.4,94.0
3622,ChIJjdruWkTND4gRn5j0m2EHXh8,nick's on north,41.90995972342911,-87.71042949751606,3323 w north ave .,60647.0,4.5,310.0
3624,ChIJa1YvDwctDogRLKFppXe3zeM,la cecina 4,41.85792305759264,-87.66521187127117,1536 w 18th st,60608.0,4.4,209.0
3626,ChIJda7hDpzMD4gRmnjAZ3HqlwE,la casa del buffet,41.84417643761004,-87.72195584053698,3857 w 26th st,60623.0,3.8,159.0
3628,ChIJWVruPkHTD4gRQnvKqr_1h4U,starbucks coffee ,41.910485869484674,-87.63191765611543,106 w germania pl,60610.0,4.2,417.0
3631,ChIJdSupDfsxDogR6_IEmeB8WSY,"carnitas don rafa, inc.",41.8098056145959,-87.71099092992073,4597 s archer ave,60632.0,4.1,299.0
3633,ChIJDcSPcLEsDogRPBm6rx13VtY,havana grill,41.889687276519815,-87.63121909812021,412 n clark st,60654.0,4.5,820.0
3636,ChIJHfKkQLYtDogRTcU2huEDWjs,boxcar betty's,41.88199433820508,-87.6397586848809,500 w madison st,60661.0,4.7,117.0
3637,ChIJ1yh871DJD4gRyHuuInxKBX8,highway house,41.984072763405976,-87.78408197009121,5651-5653 n northwest hwy,60646.0,4.4,192.0
3639,ChIJjxOEBlbSD4gRBj53OCqrtOI,golden apple restaurant,41.93597777175415,-87.66328492986462,2971 n lincoln ave,60657.0,4.3,772.0
3645,ChIJcTgwNLEsDogRkgDPuKttI4c,old crow smokehouse/tunnel,41.889072838002136,-87.63295046651909,149-151 w kinzie st,60654.0,4.0,607.0
3648,ChIJ56_1nZssDogRy2U2G7XNv8Y,burger bar chicago,41.86775864360287,-87.62425670355442,1150 s michigan ave,60605.0,4.4,1475.0
3650,ChIJQ2MazAEsDogRNVt2b0AgA24,j j fish & chicken,41.8164555518015,-87.62132347589744,201-209 e 43rd st,60653.0,4.1,314.0
3651,ChIJMf1mywXSD4gRPo9Zuj0vLUs,"coffee slasticarna drina, inc.",41.96848268957195,-87.6914089058082,2501 w lawrence ave,60625.0,4.8,144.0
3652,ChIJE6PeKBjTD4gRDkbEbayEwE0,pasta palazzo,41.91785722775228,-87.64864233326502,1966 n halsted st,60614.0,4.6,397.0
3653,ChIJlQrrccsyDogR050HhdWfMak,chicago best burrito,41.89530273536019,-87.7212510670462,3801 w chicago ave,60651.0,4.3,61.0
3654,ChIJGXroD6jLD4gRzzQhBfRYT4Q,chopstick express,41.93910447186976,-87.80663911532803,3237 n harlem ave,60634.0,4.2,82.0
3657,ChIJX1o1wKbTD4gRiaoCgsw1RoY,hatsu hana restaurant/yellowtail sushi & asian kit,41.93877852533578,-87.64450311758098,3136 n broadway,60657.0,4.7,129.0
3660,ChIJa1ozsUwwDogRSaaKpqiF2GY,me-ga carnitas,41.777509836196906,-87.7228789218408,6336 s pulaski rd,60629.0,4.1,79.0
3662,ChIJXwCdqKwxDogRY_agPAOD-Hw,taqueria los altos de jalisco,41.77866050373662,-87.73187460420294,4344 w 63rd st,60629.0,4.4,169.0
3663,ChIJtYrkLa0xDogR2pi1cFC6gYE,"carnitas michoacan, inc",41.77847252883317,-87.72900513049825,4235 w 63rd st,60629.0,4.5,145.0
3664,ChIJVUVwp-8vDogRZsaFqg-gYTI,q's tips & wings bbq inc,41.7498828265055,-87.6860234821678,2517 w 79th st,60652.0,4.2,191.0
3667,ChIJn5BhZsbND4gRrtyw6CbzAgQ,granero,41.92738885343592,-87.70442805668638,2529 n milwaukee ave,60647.0,4.0,106.0
3668,ChIJhVE0EpExDogRKWbnRAAhehQ,angelo's stuffed pizza corp,41.80452511221081,-87.72363360473793,4850 s pulaski rd,60632.0,4.1,166.0
3669,ChIJ90AxHdvND4gRn2LFR1tww7U,rojo gusano,41.968390431264375,-87.72444785924317,3830 w lawrence ave,60625.0,4.3,302.0
3670,ChIJ-WWUiQMyDogRp5Jwwmk6jas,reyes corner grill,41.82244969408215,-87.70434136569052,3903 s kedzie ave,60632.0,4.5,73.0
3673,ChIJeTMAuJksDogR18rhH0XFMjc,"devil dawgs on state street, llc",41.87195035701484,-87.62738308303831,767 s state st,60605.0,4.4,1898.0
