,DBA Name,Latitude,Longitude,Address,Zip
8119,eng's asian cuisine,42.01418398285244,-87.69037834981987,7300 n western ave ,60645.0
8121,canaan piza inc/sarpino's pizza,41.9691923029365,-87.72820341214991,4830 n pulaski rd ,60630.0
8123,dunkin donuts & baskin robbins,41.7352891275082,-87.7025810676121,3214 w 87th st ,60652.0
8125,rooh chicago,41.884519043142966,-87.64721547866671,736 w randolph st ,60661.0
8129,bourgeois pig: the cafe,41.92557753673624,-87.64777376041414,736 w fullerton ave ,60614.0
8130,j and l food service,41.88602080818594,-87.66851554031994,1639 w walnut st bldg  1st/2nd,60612.0
8131,"bourgeois pig ! coffee, tea & spices co.",41.92557595368561,-87.64785830762409,738 w fullerton pkwy ,60614.0
8139,thai pastry restaurant,41.9722135569909,-87.65960910010729,4925 n broadway ,60640.0
8143,paleteria lindo michoacan,41.92397325927494,-87.75798631267563,5245 w fullerton ave ,60639.0
8145,tiffin,41.99777364797605,-87.69377670452054,2536 w devon ave ,60659.0
8147,juanita's mexican food,41.78622232540957,-87.69823813089072,2955 w 59th st ,60629.0
8150,trugurt frozen yogurt,41.94158571345376,-87.68837619919589,3308 n western ave ,60618.0
8154,smoke filled room,41.749557313022706,-87.70721111204942,3359 w 79th st ,60652.0
8155,cocoro,41.89438888562674,-87.63428942310922,668 n wells st ,60654.0
8156,la mixteca poblana 2 llc,41.77912714242079,-87.70013838591088,3046-3050 w 63rd st ,60629.0
8158,"ice q, inc.",41.94158571345376,-87.68837619919589,3308 n western ave ,60618.0
8159,la pena restaurante,41.957332197493365,-87.75179741856311,4212-4214 n milwaukee ave ,60641.0
8160,the standard club,41.87758852971419,-87.62888073044148,320 s plymouth ct ,60604.0
8161,the gringo,41.89118844970238,-87.65756869828567,1202 w grand ave ,60642.0
8164,ocean sushi,41.98064880366368,-87.69263549503759,5437 n lincoln ,60625.0
8168,el chile restaurant & pancake house,41.96132000032107,-87.70495935686701,3038-3040 w montrose ave ,60618.0
8169,francesca's cafe,41.89749700752528,-87.67724470842808,852 n damen ave ,60622.0
8170,pete's place,41.87576696598842,-87.7058476252792,3159 w van buren st ,60612.0
8176,see thru chinese kitchen,41.76409854092722,-87.68337319418566,7118 s western ave ,60636.0
8178,toscana,41.97941114420321,-87.69254008306778,5357 n lincoln ave ,60625.0
8179,mr  submarine,41.779189500114654,-87.69589237398256,2900 w 63rd st ,60629.0
8182,helix cafe,41.99542843435551,-87.67004103936908,6237 n clark st ,60660.0
8184,eastern style pizza ii lt,42.0118937685609,-87.70267433778173,2911 w touhy ave ,60645.0
8185,dapper's east restaurant,41.94655282616904,-87.700535765616,2901 w addison st ,60618.0
8187,tacos mario's limited,41.77860614662516,-87.73659163763277,4540 w 63rd st ,60629.0
8191,late bloomer,41.90931377383362,-87.64750167889011,1538 n clybourn ave ,60610.0
8196,new china buffet,41.94671689837684,-87.70967187367899,3246 w addison st ,60618.0
8197,see thru chinese,41.76409854092722,-87.68337319418566,7118 s western ave ,60636.0
8206,oaato foods inc.,42.01201023355115,-87.6746862866216,7118 n clark st ,60626.0
8208,best tasty sub,41.89531791434096,-87.71981900904049,3723 w chicago ave ,60651.0
8209,dunkin donuts & baskin robins,41.73585223621957,-87.72094571100702,3977 w columbus ave ,60652.0
8212,edwardo's pizza,41.90434217031261,-87.63014524551966,1212 n dearborn st ,60610.0
8214,starbucks coffee ,41.91093474018414,-87.64933701343685,1599 n clybourn ave ,60642.0
8215,mom's & dad's deli,41.77673388514405,-87.7615279354533,6345 s central ave ,60638.0
8218,wendy's 11743,41.87894400421384,-87.68622682716615,145 s western ave ,60612.0
8222,czerwone jabluszko restaurant,41.99898437284463,-87.7895419514987,6474 n milwaukee ave ,60631.0
8224,west town bakery,41.94786410272433,-87.65721629118913,3626 n clark ave ,60613.0
8225,garrett popcorn shops,41.73652663640532,-87.60581268288225,737 e 87th st ,60619.0
8226,la iguanita restaurant,41.82520512002951,-87.7043303098712,3733 s kedzie ave ,60632.0
8227,oriental chop suey,41.72124341913293,-87.66830278914067,1820 w 95th st ,60643.0
8228,rosati's pizza of lincoln park,41.93253444972628,-87.65354073267856,953 w diversey pkwy ,60614.0
8229,susupuato restaurant & taqueria,41.99409182900129,-87.66024611480586,6161 n broadway ,60660.0
8231,gio's,41.84359198530103,-87.64291886464048,2724 s lowe ave ,60616.0
8232,gianna's pizza,41.736780883190114,-87.5872105740143,1519 e 87th st ,60619.0
8234,andy's thai kitchen iii,41.93275507540196,-87.65348810068593,950 w diversey pkwy ,60614.0
8243,small cheval,41.907072251839644,-87.63444045109863,1345 n wells st ,60610.0
8245,penny's noodle shop,41.93275507540196,-87.65348810068593,950 w diversey pkwy ,60614.0
8246,i dream of falafel,41.880447908791545,-87.64183897534404,555 w monroe st ,60661.0
8248,laila's grand game room inc,41.923648647963255,-87.80308394347288,7110 w grand ave ,60707.0
8249,conte di savoia inc,41.869424760319454,-87.66318879748621,1438 w taylor st ,60607.0
8250,top-notch beefburger inc,41.72114434172821,-87.67556517380507,2114-2116 w 95th st ,60643.0
8251,la catedral cafe,41.96449048493497,-87.68892455365385,4544 n western ave ,60625.0
8252,maddon's post,41.948879847066394,-87.65779517864942,1119 w waveland ave ,60613.0
8254,ceviche cantina,41.71376658741816,-87.53679585758064,3553-3559 e 100th st ,60617.0
8256,nuevo leon restaurant,41.84424327682436,-87.71707639585601,3657 w 26th st ,60623.0
8260,jimmy jamm sweet potato pies etc,41.72123153024441,-87.6693318070022,1844 w 95th st ,60643.0
8266,delicious moment,41.85528170377401,-87.63199264229414,2002 s wentworth ave ,60616.0
8268,golden fish + chicken,41.87766464568878,-87.68619648268242,229 s western ave ,60612.0
8272,emerald loop bar & grill,41.88621148929766,-87.62645225955076,216 n wabash ave ,60601.0
8273,"best bbq house, inc",41.85528170377401,-87.63199264229414,2002 s wentworth ave ,60616.0
8281,elited,41.85528170377401,-87.63199264229414,2002 s wentworth ave ,60616.0
8283,poppin dough,41.72121126407833,-87.65437692905823,1235 w 95th st ,60643.0
8285,falco's pizza,41.82023097447918,-87.6948747056587,2806 w 40th pl ,60632.0
8289,little caesar pizza ,41.93217500182029,-87.7855820979471,2839 n narragansett ave ,60634.0
8290,sammy's breakfast-lunch-dinner,41.70738021160435,-87.61660859562375,250 e 103rd st ,60628.0
8292,peaches,41.79220633093248,-87.78316762851857,6435-6439 w archer ave ,60638.0
8293,birrieria reyes de ocotlan,41.85800746175097,-87.65994694485632,1322 w 18th st ,60608.0
8298,the pony inn,41.939784949082046,-87.67022031784893,1638 w belmont ave ,60657.0
8300,lao yunnan,41.85403857313249,-87.63419681540897,2109 s china pl ,60616.0
8302,buona terra ristorante,41.92761386751781,-87.69734659725883,2535 n california ave ,60647.0
8303,shri krishna inc,41.70446535544643,-87.68141545426693,10401 s western ave ,60643.0
8306,azteca de oro mexican grill,41.94980428345102,-87.65843709178974,3731 n clark st ,60613.0
8307,mi ranchito,41.797991869962225,-87.723443740796,5220 s pulaski rd ,60632.0
8308,new chinatown bakery & coffee shop,41.97319036182206,-87.65575295517391,1019 1/2 w argyle st ,60640.0
8310,birrieria patino ocotlan,41.84419927905793,-87.72028040672514,3813 w 26th st ,60623.0
8313,pete's  pizza & bakehouse,41.994685200516294,-87.65839813231939,1100 w granville ave ,60660.0
8316,dmk burger bar,41.93609682461845,-87.6541247506545,2954 n sheffield ave ,60657.0
8317,ann sather restaurant granville,41.994444795819255,-87.66017983127934,1145-1147 w granville ave ,60660.0
8318,steak 48,41.89304152938148,-87.62660416539326,615 n wabash ave ,60611.0
8331,wendy's old fashioned hamburgers of new york inc.,41.7660903164277,-87.68313480240782,7013-23 s western ave ,60636.0
8333,guy and the goat,41.990585629172756,-87.6698696819702,5973 n clark st ,60660.0
8336,the madison bar & kitchen,41.88157109403527,-87.65313284498924,1027 w madison st ,60607.0
8337,"david jenson - personal chef ,ltd",41.85657426972989,-87.65623946070303,1901 s racine ave ,60608.0
8338,seven star chinese cuisine,41.80670750866157,-87.70431938269333,3209 w 47th pl ,60632.0
8339,angelo's pizza,41.961323045330246,-87.70443989122325,3024-3026 w montrose ave ,60618.0
8343,taqueria el jefe loco co.,41.89516376525512,-87.7431568223257,4646 w chicago ave ,60651.0
8346,may may gourmet food inc,41.8510796517731,-87.63248267451445,210 w 23rd st ,60616.0
8350,best bbq,41.684892605819506,-87.66364029291559,1648 w 115th st ,60643.0
8351,il porcellino studio paris/ramen-san,41.88992149511211,-87.6302975365133,59 w hubbard st ,60654.0
8357,restoration hardware,41.90589887439151,-87.63019276315075,1300-1310 n dearborn st ,60610.0
8359,sabatinos inc,41.95340285737685,-87.73960222580374,4441-4443 w irving park rd ,60641.0
8360,dib sushi bar and thai cuisine,41.96896570315629,-87.65589622353468,1025 w lawrence ave ,60640.0
8364,ironside bar and galley,41.892130839277115,-87.63422673785976,544-546 n wells st ,60654.0
8366,mr. wang,41.853522883289905,-87.63526698031632,2171 s china pl ,60616.0
8367,el gallo bravo,41.939020607869026,-87.72425157972877,3909 w belmont ave ,60618.0
8371,parisse's drive in,41.77786302569493,-87.77717745138237,6216 w 63rd st ,60638.0
8373,the cross roads bar & grill,41.88176049885646,-87.6553242489432,1120-1124 w madison st ,60607.0
8378,brewer coffee and custard,41.75067359590515,-87.64928889385483,1008 w 79th st ,60620.0
8387,bakers square  220185,41.946710695644214,-87.80690903704935,3649 n harlem ave ,60634.0
8394,la storia,41.90346708011186,-87.63011945700312,1154-1156 n dearborn st ,60610.0
8395,bakers square ,41.97520210822445,-87.80721128739953,5220 n harlem ave ,60656.0
8410,el gallo oro,41.77915885735511,-87.69795554820885,2952 w 63rd st ,60629.0
8411,friendship restaurant,41.93261329538912,-87.71344917745209,2830 n milwaukee ave ,60618.0
8412,box lunch cafe,41.86981157522378,-87.71080135671747,906 s homan ave ,60624.0
8414,"big rays grill, inc.",41.80934339541575,-87.64540778833315,4653 s halsted st ,60609.0
8415,"loquacious culinary events, inc",41.71127568854977,-87.68191388813759,10018 s western ave ,60643.0
8418,gus remus,41.880760305954034,-87.7320679813962,4236 w madison st ,60624.0
8419,mad,41.88174848570432,-87.65593677478378,1140 w madison ,60607.0
8423,subway 275,41.928524158413744,-87.68228466062324,2579 n elston ave ,60647.0
8424,delish diner,41.903286312962365,-87.67806566923048,2018 w division st ,60622.0
8425,hangry's,41.924283503759646,-87.75135196372442,5000 w fullerton ave ,60639.0
8428,home run inn pizza express in,41.69534630027884,-87.68141535642928,10900  s western ave ,60643.0
8430,steingold's of chicago,41.9543049818164,-87.67578577985407,1840 w irving  park rd ,60613.0
8434,little caesar pizza ,41.80669850400396,-87.70490020855112,3225 w 47th pl ,60632.0
8437,tuscany restaurant,41.86960862593537,-87.65171626165753,1014-1018 w taylor st ,60607.0
8444,el pescador restaurant,41.81953313145241,-87.68487387541626,4056 s western ave ,60609.0
8445,the dearborn,41.88433967146237,-87.62930247410677,145 n dearborn st ,60602.0
8446,bristol lounge/john's liquor and deli,41.937109112504686,-87.7208234902995,3084-3086 n milwaukee ave ,60618.0
8447,palenque inc.,41.79380306284954,-87.69365620845349,2756 w 55th st ,60632.0
8448,the sit down,41.79958960469768,-87.59444782270101,1312 e 53rd st ,60615.0
8451,admiral's club,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666.0
8452,press cafe,41.78599540939683,-87.5903968933532,1427 e 60th st ,60637.0
8454,west end tata's pizza,41.691504033375004,-87.69695391048245,3019 w 111th st ,60655.0
8458,farm bar edgewater,41.99445003239287,-87.6596937931052,1133 w granville ave ,60660.0
8459,mc donald's ,41.922931042553756,-87.74611947794305,2317 n cicero ave ,60639.0
8460,broadway cellars,41.98910771764999,-87.660387275496,5900 n broadway ,60660.0
8462,fornetto-mei on grant,41.86900221542288,-87.6242700660108,1108 s michigan ave ,60605.0
8464,milan's restaurant & bar,41.94103960949828,-87.72605899436533,3930-3932 w school st ,60618.0
8466,handcut foods,41.89741139011913,-87.6281518348007,1 e pearson st ,60611.0
8467,el chisme,41.812660911506725,-87.6846962034421,4440 s western ave ,60609.0
8474,asian mix,41.954095576616304,-87.65007225130127,3945 n broadway ,60613.0
8477,left coast wells,41.89548977762711,-87.6338316445191,165 w superior st ,60654.0
8480,the breakfast club inc,41.8898328600129,-87.662167834679,1381 w hubbard st ,60642.0
8482,phoenix restaurant,41.85365600595613,-87.63290844676133,2129-2139 s archer ave ,60616.0
8484,tobacco road,41.92306778137144,-87.64522532067684,2249 n lincoln ave ,60614.0
8486,"thai bowl noodle,rice and bubble tea",41.92564378467549,-87.64924886393534,2410 n lincoln ave ,60614.0
8489,fat tommy's inc,41.69150143605311,-87.69723142718472,3031 w 111th st ,60655.0
8493,mercadito chicago,41.88931602352444,-87.63148774072847,108-110 w kinzie st ,60654.0
8494,joseph's restaurant and bar,41.69147450511024,-87.69937888995085,3123-3127 w 111th st ,60655.0
8498,paleteria juarez,41.85128312732289,-87.70509219466032,2215 s kedzie ave ,60623.0
8499,davanti enotecca,41.86923090078032,-87.66156177328146,1359 w taylor st ,60607.0
8500,eckhardt cafe,41.791960873871744,-87.6014616925867,5640 s ellis ave ,60637.0
8501,la barca el taconazo,41.909946550262276,-87.72995037139704,4124 w north ave ,60639.0
8505,the house of bing,41.76896052011414,-87.56667053733713,6930 s south shore dr ,60649.0
8507,krispy krunchy chicken,41.886719623931214,-87.7554402062431,334 n laramie ave ,60644.0
8509,kanela,41.98020464496523,-87.66815868013657,5413 n clark st ,60640.0
8512,greenline coffee,41.78381930335949,-87.6131888960692,501 e 61st st ,60637.0
8513,da lobsta river north,41.88983291665802,-87.63122264703934,416 n clark st ,60654.0
8515,pasta and burger salon,41.81574934302802,-87.66612592500469,1621 w 43rd st ,60609.0
8517,"mia figlia, inc",41.997436752172106,-87.76100260054012,5304 w devon ave ,60646.0
8520,illinois center for rehabilitation and education w,41.866959258612646,-87.67120734790838,1151 s wood st ,60612.0
8522,green monkey inc.,41.86500783111907,-87.62722405946377,1325 s state st ,60605.0
8524,bagelers coffeehouse,41.92687005056752,-87.65054031211314,2461 n lincoln ave ,60614.0
8527,la fortaleza de arcelia guerrero,41.93124981809584,-87.7759069982422,5958 w diversey ave ,60639.0
8528,outdoor grill,41.94041749168562,-87.72578648822572,3265 n milwaukee ave ,60618.0
8532,resurrection retirement community,41.99002002303537,-87.8092242889504,7262 w peterson ave ,60631.0
8535,nini's groceries,41.89235757763928,-87.66215458604137,543 n noble st ,60642.0
8537,jarabe,41.868904814267175,-87.68343330010202,2255 w taylor st ,60612.0
8538,gordillas,41.84420779496492,-87.71961192610661,3759 w 26th st ,60623.0
8540,mini mott,41.928293921416866,-87.70473449662273,3057 w logan blvd ,60647.0
8542,stardust,41.98498351871542,-87.77641784679408,5688 n milwaukee ave ,60646.0
8545,o'malley's west,41.92306778137144,-87.64522532067684,2249 n lincoln ave ,60614.0
8546,county barbeque,41.86945393993995,-87.6613382920454,1352 w taylor st ,60607.0
8549,super star & gyros ,41.80862762829546,-87.6550409143026,1157-59 w 47th st ,60609.0
8555,los chepes,41.815529359881204,-87.70255656657088,3116 w pope john paul ii dr ,60632.0
8556,vaughans pub,41.980469495924346,-87.77763062118801,5485 n northwest hwy ,60630.0
8559,fisherman's island,41.867723400173524,-87.70585686313105,1116 s kedzie ave ,60612.0
8563,sunset pho caffe,41.93411787418876,-87.64612384665861,2856 n clark st ,60657.0
8565,chartwells thompson hospitality,41.900194799494656,-87.66266462288189,1010 n noble st ,60642.0
8566,reggies,41.853945499945176,-87.62695926546962,2109 s state st ,60616.0
8567,el taconzazo,41.79916645659974,-87.72318612659477,5145 s pulaski rd ,60632.0
8568,coffee shop,41.965267394985155,-87.65923797731207,1145 w wilson ave ,60640.0
8569,toon's bar & grill,41.95240164062764,-87.66401827319031,3857 n southport ave ,60613.0
8571,arya bhavan,41.99778941105874,-87.69272642906584,2508 w devon ave ,60659.0
8576,jerk palace hub,41.73890074811685,-87.58583792292983,8554 s stony island ave ,60617.0
8578,links taproom,41.90992611156009,-87.67653435662254,1559 n milwaukee ave ,60622.0
8581,hachi's kitchen,41.92723033363832,-87.69733417567808,2521 n california ave ,60647.0
8582,afc sushi @ jewel osco ,41.953010233234615,-87.78770716259851,6430 w irving park rd ,60634.0
8585,lula cafe,41.92765319605931,-87.70711900893733,2537-2543 n kedzie ave ,60647.0
8588,life llc,41.88087064135753,-87.72298532995464,3858 w madison st ,60624.0
8595,crerar cafe,41.790484877661015,-87.60143047394754,5730 s ellis ave ,60637.0
8597,dick's last resort,41.887906161305644,-87.629394698683,315 n dearborn st ,60654.0
8598,dollop coffee co at the fisher building,41.877146786216336,-87.62912123316899,343 s dearborn st ,60604.0
8599,inoko sushi,41.92723033363832,-87.69733417567808,2521 n california ave ,60647.0
8600,halal burger,41.995010277046866,-87.69969962161598,6234 n california ave ,60659.0
8601,angry crab,41.90537246331243,-87.66985319170021,1308 n milwaukee ,60622.0
8602,burger king ,41.9684865231992,-87.69084635820667,2449 w lawrence ave ,60625.0
8603,4 hermanos too,42.01189724998461,-87.78101877448346,6145 w touhy ave ,60646.0
8604,olive mediterranean grill1,41.89070475424509,-87.6316106616512,111 w illinois st ,60654.0
8606,el churrito,41.77788679819546,-87.76461743627728,5711 w 63rd st ,60638.0
8610,reggie's bar & grill,41.854063769009464,-87.6269605360631,2105 s state st ,60616.0
8613,"reggae island jerk chicken, inc",41.80154012834072,-87.64519698905924,5101 s halsted st ,60609.0
8614,vinnies sub shop,41.891187485187494,-87.65766708716755,1204 w grand ave ,60642.0
8619,el buen valle restaurant,41.909952112327524,-87.72953056213507,4114 w north ave ,60639.0
8622,aramark & loyola damen,42.00055166015462,-87.66056946651258,6511 n sheridan rd ,60626.0
8628,jamaican jerk palace,41.73890074811685,-87.58583792292983,8554 s stony island ave ,60617.0
8634,taqueria san jose ,41.834714349052966,-87.64605373451981,3253 s halsted st ,60608.0
8637,chop suey king,41.93808076965392,-87.74671198344376,3135 n cicero ave ,60641.0
8644,de - li - cious cafe,41.951395589478935,-87.67666930128277,3827 n lincoln ave ,60613.0
8646,radio ribs,41.80979548271692,-87.59237386663332,1400 e 47th dr ,60653.0
8647,boulevard deli & liquor,41.91028581429125,-87.7013726845452,2956-2958 w north ave ,60647.0
8649,diner grill,41.954161252677814,-87.67036928186606,1635 w irving park rd ,60613.0
8650,nami,41.96160879095609,-87.6757392653552,1828-1830 w montrose ave ,60613.0
8651,lee wing wah,41.85372213502968,-87.6348528729056,2147 s china pl ,60616.0
8652,the sip gourmet coffee house,41.79954377453218,-87.5839076600894,5301 s hyde park blvd ,60615.0
8654,morgan street cafe,41.880047970125254,-87.65183157127098,111 s morgan st ,60607.0
8655,las islas marias ii,41.931968614186346,-87.70021190369064,2903 w diversey ave ,60647.0
8657,"shokolad pastry & cafe, inc",41.89581526130298,-87.69048155172553,2524 w chicago ave ,60622.0
8658,"la bahia de acapulco, inc.",41.808698515449116,-87.66623390348921,1632 w 47th st ,60609.0
8660,john schaller,41.82718501563474,-87.6461704563508,3714 s halsted st ,60609.0
8661,starbucks coffee ,41.9837803795335,-87.65731095408495,1052-1070 w bryn mawr ave ,60660.0
8666,sweet staton,41.85410541494822,-87.63405906823053,2101 s china pl ,60616.0
8670,rios de sudamerica,41.917857283155726,-87.67812034520395,2010-2012 w armitage ave ,60647.0
8672,new china restaurant inc.,41.90311148558831,-87.68849160259698,2438 w division st ,60622.0
8673,rayan's steaks,41.736713258431,-87.59239436553595,1313 e 87th st ,60619.0
8675,al's pizza chicago,41.95303430790814,-87.78590772187195,6344-6348 w irving park rd ,60634.0
8676,312 chicago,41.884158635623564,-87.63257719833739,136 n la salle st ,60602.0
8678,edgewater mexican cafe,41.9835594257736,-87.6573820240728,1055 w bryn mawr ave ,60660.0
8679,bridgeport bakery,41.84155769443237,-87.65786979347438,2907 s archer ave ,60608.0
8681,"min's noodle house, ltd.",41.835227803706715,-87.64606253083689,3235 s halsted st ,60608.0
8682,el cabrito,41.80847228192511,-87.66733312885582,1659 w 47th st ,60609.0
8685,"chicago sports bar & grill, inc.",41.807649252190316,-87.73242906054888,4335 w 47th st ,60632.0
8686,"mi lindo mexico market, llc",41.823644511940884,-87.64008848891073,538 w pershing rd ,60609.0
8688,jd foods llc,41.74542533742324,-87.60492672131191,8211 s cottage grove ave ,60619.0
8689,jamaica island jerk chicken,41.80162841617951,-87.645492014632,5058 s halsted st ,60609.0
8690,fire jerk,41.794415311758506,-87.64489155559109,754 w garfield blvd ,60609.0
8698,111 coffee bar,41.692058710097896,-87.65778184791071,1419 w 111th st ,60643.0
8699,pollo feliz,41.8446448118455,-87.70349685551031,3120 w 26th st ,60623.0
8700,el pollo bravo,41.844085712517476,-87.72880169690585,4147 w 26th st ,60623.0
8701,la roqueta restaurant,41.83676105438614,-87.72527035473183,4023-4025 w 31st st ,60623.0
8702,seafood junction ,41.73671549534606,-87.59222787121405,1317 e 87th st ,60619.0
8706,shay-boo's kitchen,41.89539877332381,-87.71121630512987,3357 w chicago ave ,60651.0
8707,katten muchin rosenman,41.880463147078466,-87.64080388427809,525 w monroe st ,60661.0
8712,frisco's double eagle stea,41.900891570629845,-87.6262229230712,58 e oak st ,60611.0
8714,la michoacana d beatriz & alma,41.77792720318868,-87.77387978625013,6058 w 63rd st ,60638.0
8716,stabucks coffee ,41.99786429068685,-87.66065827614052,6350 n broadway ,60660.0
8719,zebraz 18 lounge & grill inc.,41.85810453086136,-87.65360897005823,1104 w 18th st ,60608.0
8720,bonnie's,41.84427443909553,-87.71484460745455,3601 w 26th st ,60623.0
8721,northstar coffee,41.865534677770654,-87.6408133122904,1300 s clinton st ,60607.0
8722,the tankard,41.911188187137114,-87.67849329488503,1635 n milwaukee ave ,60647.0
8724,china night cafe,41.86954061491065,-87.65583876211008,1140 w taylor st ,60607.0
8725,ken kee restaurant,41.85387138887043,-87.63454197435672,2129 s china pl ,60616.0
8730,kenkee restaurant,41.85387138887043,-87.63454197435672,2129 s china pl ,60616.0
8733,amato's pizzeria inc,41.9120473551649,-87.8057270270157,1745 n harlem ave ,60707.0
8736,kerelys,41.93447944793928,-87.71650804469363,2934 n milwaukee ave ,60618.0
8740,el rincon de mexico,41.807445662199655,-87.72371955033223,4712 s pulaski rd ,60632.0
8741,lost larson,41.978684540056655,-87.6684667325925,5318 n clark st ,60640.0
8745,maddanthony's bar & grill/lacoco's pizza & pasta,41.80817609033046,-87.70825160442028,3344-3352 w 47th st ,60632.0
8746,seoul taco,41.79136232333156,-87.59394375677408,1321 e 57th st ,60637.0
8750,satay,41.93276413714475,-87.65293895532257,936 w diversey pkwy ,60614.0
8751,pizzeria ora,41.89211867239105,-87.63244968850451,545 n la salle dr ,60654.0
8752,gibsons steak house,41.90148853431944,-87.62801242215315,1028 n rush st ,60611.0
8755,the smith,41.889249801888774,-87.63120782020107,400-406 n clark ,60654.0
8763,bombacigno's,41.87685078025796,-87.64189705152468,558 w van buren st ,60607.0
8764,"aramark educational services, inc",41.89742660194131,-87.62711022579532,25 e pearson st ,60611.0
8766,manzo's burger,41.69166663184949,-87.68083409329957,2353 w 111th st ,60643.0
8769,big g's pizza,41.86954627058427,-87.65550098867566,1132 w taylor st ,60607.0
8771,la plena restaurant,41.90285201232,-87.69268542462805,2617 w division st ,60622.0
8774,"tankard, tap & grill",41.911188187137114,-87.67849329488503,1635 n milwaukee ave ,60647.0
8775,cafe colao,41.903064337614886,-87.69352967027305,2638 w division st ,60622.0
8776,herb restaurant,41.98068392725561,-87.66013494601162,5422-5424 n broadway ,60640.0
8779,jean's cafe & restaurant,41.694792946078636,-87.66162450216842,10936 s vincennes ave ,60643.0
8781,"assyrian kitchen ,inc",41.98038356467693,-87.77747659864202,5481 n northwest hwy ,60630.0
8782,four farthings tavern & grill,41.920015990079655,-87.64144919947897,2058-2060 n cleveland ave ,60614.0
8783,the gray,41.88093155774665,-87.63218913315434,39 s la salle st ,60603.0
8786,the full slab,41.742989090257375,-87.58592914554238,8340 s stony island ave ,60617.0
8787,la fuente banquet hall,41.80121089348567,-87.68738617652346,2514 w 51st st ,60632.0
8788,"taqueria mi lindo durango, inc",41.712946692486746,-87.6538897700983,9940 s vincennes ave ,60643.0
8789,china lamp restaurant,41.810296813578645,-87.66487099812721,4603 s ashland ave ,60609.0
8790,noon hour grill,42.007658758479465,-87.6663171991003,6930 n glenwood ave ,60626.0
8791,cleo's southern cuisine,41.81713617425935,-87.60685990202305,4248 s cottage grove ave ,60653.0
8793,honey's to go carryout,41.769450482451795,-87.61529792086748,400 e 69th st ,60637.0
8794,delicia crucita corp.,41.94988416959632,-87.76703882370184,3810 n central ave ,60634.0
8798,the  veranda on thorndale,41.99016589063192,-87.6583208643017,1100-1102 w thorndale ave ,60660.0
8799,in the dawg house,41.71396170416409,-87.6540457458266,1233 w 99th st ,60643.0
8800,"5 star grill, inc.",41.81713617425935,-87.60685990202305,4248 s cottage grove ave ,60653.0
8805,earth's kitchen,41.94955706078414,-87.64940929621271,3715-3717 n halsted st ,60613.0
8810,ostioneria restaurant el el tecolote,41.84429434676733,-87.71323173049662,3519 w 26th st ,60623.0
8812,fumare meats and deli,41.88418750712781,-87.64111966683218,131 n clinton st ,60661.0
8814,be juiced,41.99107995930307,-87.79907579555467,6046 n avondale ave ,60631.0
8815,sarpinos loop,41.88558923384897,-87.64399165571426,627 w lake st ,60661.0
8817,raymonds tacos,41.851832354733254,-87.69264086119301,2653 w cermak rd ,60608.0
8819,martyrs',41.952030017774646,-87.67710952822847,3855 n lincoln ave ,60613.0
8820,senor pan cafe inc.,41.92440234177882,-87.74231825957612,4612 w fullerton ave ,60639.0
8828,papa lou's place,41.88078055058461,-87.71315759421093,3451 w madison st ,60624.0
8831,hala in lakeview,41.934025827790535,-87.64604914362694,2852 n clark st ,60657.0
8833,jake's pup in the ruf inc,41.96182492146229,-87.6546019605953,4401 n sheridan rd ,60640.0
8835,moonlight vulture,41.9339058083851,-87.71510097646807,2889 n milwaukee ave ,60618.0
8837,shimbo's,41.814101519844996,-87.67012011270546,4358 s wood st ,60609.0
8845,hub 51 / sub 51,41.88992610889022,-87.62994363769556,51 w hubbard st ,60654.0
8848,estrella negra,41.92501633219843,-87.68703329984116,2346 w fullerton ave ,60647.0
8860,tasty chicken & salad,41.88080415817653,-87.72824442169659,4100 w madison st ,60624.0
8862,moody's restaurant inc,41.98933359616522,-87.6603946130645,5908 n broadway ,60660.0
8863,la gondola,41.93467889167928,-87.66862496860755,2914 n ashland ave ,60657.0
8866,popeyes chicken/indian swaad,41.88199433820508,-87.6397586848809,500 w madison st ,60661.0
8872,prime time snacks,41.90905336260015,-87.80104727544314,7016 w north ave bldg ,60707.0
8874,lindo michiocana,41.90912967114548,-87.79529634543768,6808 w north ave ,60707.0
8875,king jj inc.,41.88080415817653,-87.72824442169659,4100 w madison st ,60624.0
8879,spotted monkey,41.87725919226483,-87.63504134173338,335 s franklin st ,60606.0
8880,m2 cafe,41.878025780212944,-87.64923994797401,850 w jackson blvd ,60607.0
8883,mr. d's snack shop,41.93102456512979,-87.79289008821846,6656 w diversey ave ,60707.0
8885,"la casa del borrego, inc.",41.838571723634,-87.72454334680803,3002 s pulaski rd ,60623.0
8886,bettie lou's,41.9845361933454,-87.66969831454084,5633-5635 n ashland ave ,60660.0
8889,ding sheng,41.85528170377401,-87.63199264229414,2002 s wentworth ave ,60616.0
8897,las esperanzas,41.808667770562145,-87.6697689011867,1758 w 47th st ,60609.0
8912,gino's east pizzeria,41.895862946296184,-87.62325304021789,160-164 e superior st ,60611.0
8913,"meathead management, llc",41.941476203444275,-87.68837416235483,3304 n western ave ,60618.0
8919,"manolos tamales, inc. ",41.778565213178744,-87.74013049868256,4706 w 63rd st ,60629.0
8924,chocolate shoppe of il,41.99721855665901,-87.76226894713746,5337 w devon ave ,60646.0
